PhraseId	SentenceId	Phrase	Sentiment
150726	8216	I have to admit I walked out of Runteldat .	0
115169	6134	slow death	0
89657	4665	profane and exploitative as the most offensive action flick you 've ever seen .	0
80126	4128	disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's Hollywood	0
83210	4297	difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing , let alone funny	0
111509	5917	's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn .	0
98064	5137	the laziness and arrogance	0
135066	7291	Like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .	0
60437	3052	combined with so much first-rate talent ... could have yielded such a flat , plodding picture	0
136781	7398	you think , zzzzzzzzz	0
54427	2705	This long and relentlessly saccharine film is a clear case of preaching to the converted .	0
49035	2394	is unconvincing	0
106073	5600	i.e. Peploe 's , it 's simply unbearable	0
153695	8393	dark , dull thriller	0
62995	3189	addition to sporting one of the worst titles in recent cinematic history	0
147771	8040	Epps has neither the charisma nor the natural affability that has made Tucker a star .	0
92149	4795	who has little clue about either the nature of women or of friendship	0
60261	3043	It never comes close to being either funny or scary	0
87772	4558	someone , stop Eric Schaeffer before he makes another film .	0
119817	6409	Stealing Harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable	0
51830	2557	The only thing `` swept away '' is the one hour and thirty-three minutes spent watching this waste of time .	0
112802	5989	the trifecta of badness	0
100561	5277	collapses into exactly the kind of buddy cop comedy	0
72020	3678	-LRB- Less a movie than -RRB- an appalling , odoriferous thing ... so rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment .	0
136483	7379	when you doze off thirty minutes into the film	0
66376	3366	just never gets off the ground .	0
38917	1856	Men in Black II achieves ultimate insignificance	0
91015	4735	do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour 's worth of actual material .	0
49955	2452	Director Douglas McGrath takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .	0
148726	8091	contrived , unmotivated , and	0
139919	7590	restrictive and chaotic	0
117410	6265	want my money back .	0
50081	2460	It 's a bad action movie because there 's no rooting interest	0
45875	2231	unlikable , uninteresting , unfunny , and	0
123910	6654	An unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .	0
41405	1990	I would have liked it much more if Harry & Tonto never existed	0
147721	8038	would n't matter so much that this arrogant Richard Pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .	0
152814	8339	awkwardly paced soap opera-ish story	0
147523	8028	, it 's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires .	0
56202	2816	The latest Adam Sandler assault and possibly the worst film of the year .	0
6962	279	such a dungpile	0
136837	7401	mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .	0
131424	7080	even slightly wised-up kids would quickly change the channel	0
50296	2473	that what we have here is a load of clams left in the broiling sun for a good three days	0
144837	7863	is a mess from start to finish .	0
133353	7196	fails to fascinate	0
45771	2225	as my friend David Cross would call it , ` Hungry-Man portions of bad '	0
119542	6390	of an almost sure-fire prescription for a critical and commercial disaster	0
73676	3768	there 's no plot in this Antonio Banderas-Lucy Liu faceoff	0
154401	8439	string the bastard up	0
78453	4034	skip it	0
11107	475	extremely unpleasant	0
73385	3751	's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful .	0
144043	7818	is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots -LRB- or cinema seats -RRB-	0
78433	4034	If I could have looked into my future and saw how bad this movie was	0
30054	1395	is virtually unwatchable	0
101774	5357	horrible pains	0
83792	4331	pay reparations to viewers	0
126188	6780	awful complications	0
79473	4093	irritating -LRB- at least to this Western ear -RRB- ,	0
13962	601	goes nowhere and goes there very , very slowly	0
131183	7071	the worst movies of one year	0
2949	112	then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	0
9574	398	winds up mired in tear-drenched quicksand .	0
104504	5515	as a surprisingly anemic disappointment	0
153391	8378	blasphemous bad	0
113149	6010	this emotional misery	0
83385	4306	fairly disposable	0
12839	552	Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	0
65746	3333	It 's a loathsome movie	0
16685	720	has failed him	0
147109	8006	that those responsible did n't cut their losses -- and ours -- and retitle it The Adventures of Direct-to-Video Nash , and send it to its proper home	0
98135	5141	stinks so badly of hard-sell image-mongering	0
113031	6002	the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues .	0
52788	2614	it gets very ugly , very fast	0
9170	383	ill-conceived and expensive project	0
105526	5572	clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set	0
99718	5232	It 's so devoid of joy and energy it makes even Jason X ... look positively Shakesperean by comparison .	0
55477	2769	actually hurts to watch .	0
110804	5870	-LRB- A -RRB- poorly executed comedy .	0
46690	2272	unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	0
94570	4937	No one involved , save Dash , shows the slightest aptitude for acting , and	0
21727	971	easy to make such a worthless film	0
43055	2078	carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy	0
126867	6821	the lack-of-attention span	0
35458	1668	you 'll leave the theater wondering why these people mattered	0
26612	1220	brought me uncomfortably close to losing my lunch	0
5639	224	a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people	0
32525	1523	its tragic waste	0
124623	6697	Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film	0
51972	2564	Our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender	0
148619	8085	an even less capable trio	0
36736	1741	And it 's not that funny -- which is just generally insulting .	0
83261	4299	it 's so lackluster	0
153381	8378	Imagine Kevin Smith , the blasphemous bad boy of suburban Jersey , if he were stripped of most of his budget and all of his sense of humor .	0
68177	3461	The fact that it is n't very good	0
59655	3010	's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over	0
145580	7914	It 's a drag how Nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .	0
98194	5145	An ugly , pointless , stupid movie	0
154046	8415	self-referential hot air	0
1474	53	an overexposed waste of film	0
18870	828	is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast	0
137103	7416	One thing 's for sure -- if George Romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head	0
82698	4270	is one of the biggest disappointments of the year .	0
80360	4140	cheap , ludicrous attempt	0
39087	1866	The appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet .	0
70574	3597	, the movie would be impossible to sit through	0
46101	2241	's nothing interesting in Unfaithful whatsoever .	0
71359	3640	A limp Eddie Murphy vehicle that even he seems embarrassed to be part of .	0
88973	4623	a finale that is impenetrable and dull	0
32066	1501	seem to be in a contest to see who can out-bad-act the other .	0
149801	8156	An awful movie that	0
137418	7434	end up trying to drown yourself in a lake afterwards	0
81005	4175	see a movie that takes such a speedy swan dive from `` promising '' to `` interesting '' to `` familiar '' before landing squarely on `` stupid ''	0
